contentid,roomcode,roomtitle,roomcount,available_count,base_person,max_person,offseasonminfee,offseasonmaxfee,peakseasonminfee,peakseasonmaxfee,roombathfacility,roombath,roomhometheater,roomaircondition,roomtv,roompc,roomcable,roominternet,roomrefrigerator,roomtoiletries,roomsofa,roomcook,roomtable,roomhairdryer,roomimg1,roomimg1_alt,roomimg2,roomimg2_alt,roomimg3,roomimg3_alt
1635552,46681,이벤트룸,1,1,2,5,100000,120000,133000,145000,1,,,1,1,1,1,1,1,,,,,1,,,,,,
1635552,49631,트윈,5,0,2,2,50000,80000,79000,89000,1,,,1,1,1,1,1,1,,,,,1,,,,,,
2757978,58368,36평형A,14,2,20,20,450000,497000,493000,518000,1,,,1,1,,,,1,1,1,,1,1,,,,,,
2757978,58369,36평형Event,17,5,22,23,450000,498000,462000,479000,1,,,1,1,,,,1,1,1,,1,1,,,,,,
2757978,58370,36평형B,18,7,16,17,450000,478000,497000,513000,1,,,1,1,,,,1,1,1,,1,1,,,,,,
137097,8994,일반실,7,2,2,2,64900,81900,113900,130900,1,,,1,1,1,1,,1,1,,,1,1,,,,,,
137097,51171,트윈실,3,0,2,2,46000,67000,58000,98000,1,,,1,1,1,1,,1,1,,,1,1,,,,,,
137097,51172,온돌실,5,2,2,6,28800,77800,69800,85800,1,,,1,1,1,1,,1,1,,,1,1,,,,,,
2358790,45401,스탠다드트윈,2,0,2,4,47600,84600,79600,113600,1,,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/80/2358780_image2_1.jpg,블룸비스타_스탠다드트윈1,,,,
2358790,45402,디럭스트윈,4,4,2,7,80000,101000,86000,97000,1,,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/69/2358769_image2_1.jpg,블룸비스타_디럭스트윈2,,,,
2358790,45403,패밀리트윈,9,6,3,5,64300,106300,112300,158300,1,,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/82/2358782_image2_1.jpg,블룸비스타_패밀리트윈,,,,
2358790,45404,그랜드디럭스 더블,15,5,2,6,51600,83600,70600,107600,1,,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/68/2358768_image2_1.jpg,블룸비스타_그랜드디럭스1,,,,
2358790,45405,비즈니스 스위트,8,4,3,6,58700,91700,86700,104700,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2358790,45406,주니어스위트,2,2,2,6,31100,39100,37100,42100,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2358790,47669,캐릭터룸(디럭스),15,6,3,3,77700,97700,112700,153700,,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2358790,47670,캐릭터룸(패밀리),14,1,3,8,83700,111700,98700,128700,,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2358790,47671,캐릭터 룸 (스위트),19,11,6,9,77200,95200,113200,155200,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
3102229,607258,EAST,1,0,4,8,97700,127700,117700,128700,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,
3101911,63321,인생만세,1,0,2,2,33100,58100,80100,101100,1,,,1,1,,,1,1,1,1,1,1,1,,,,,,
2758401,54406,Suite 더블,1,1,4,5,148000,198000,298000,348000,,,,1,1,,,1,1,1,1,1,1,1,,,,,,
2758401,54407,Suite 트윈,1,1,4,9,148000,198000,298000,348000,,,,1,1,,,1,1,1,1,1,1,1,,,,,,
2758401,54408,Suite 온돌,1,1,4,6,148000,198000,298000,348000,,,,1,1,,,1,1,,,,1,,,,,,,
2758401,54409,Suite 호텔,1,0,3,8,148000,198000,298000,348000,,1,,,1,,,1,1,1,1,1,1,1,,,,,,
2758401,54410,Royal sutie,1,0,10,12,398000,498000,698000,798000,,,,1,1,,,1,1,1,1,1,1,1,,,,,,
2708661,53816,그랜드 풀빌라  2동,16,3,2,5,520000,830000,830000,845000,1,1,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/50/2709050_image2_1.jpg,강원_비브릿지(셀레네)_그랜드풀빌라 2동 4,http://tong.visitkorea.or.kr/cms/resource/49/2709049_image2_1.jpg,강원_비브릿지(셀레네)_그랜드풀빌라 2동 3,http://tong.visitkorea.or.kr/cms/resource/48/2709048_image2_1.jpg,강원_비브릿지(셀레네)_그랜드풀빌라 2동 2
2708661,53819,그랜드 풀빌라 5동,16,5,2,7,520000,830000,980000,1027000,1,1,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/66/2709066_image2_1.jpg,강원_비브릿지(셀레네)_그랜드풀빌라 5동 5,http://tong.visitkorea.or.kr/cms/resource/65/2709065_image2_1.jpg,강원_비브릿지(셀레네)_그랜드풀빌라 5동 4,http://tong.visitkorea.or.kr/cms/resource/64/2709064_image2_1.jpg,강원_비브릿지(셀레네)_그랜드풀빌라 5동 3
2708661,53822,풀문스테이 101,14,0,2,3,130000,190000,220000,243000,1,1,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/78/2709078_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이101 2,http://tong.visitkorea.or.kr/cms/resource/77/2709077_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이101 1,,
2708661,53825,풀문스테이 201,1,1,2,2,170000,270000,340000,371000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/27/2732027_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이201_01,http://tong.visitkorea.or.kr/cms/resource/29/2732029_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이201_02,http://tong.visitkorea.or.kr/cms/resource/30/2732030_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이201_03
2708661,53827,풀문스테이 203,9,7,2,5,170000,270000,340000,359000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/90/2709090_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이203 2,http://tong.visitkorea.or.kr/cms/resource/92/2709092_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이203 4,http://tong.visitkorea.or.kr/cms/resource/91/2709091_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이203 3
2708661,53828,풀문스테이 204,15,4,2,2,170000,270000,340000,353000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/94/2709094_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이204 2,http://tong.visitkorea.or.kr/cms/resource/96/2709096_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이204 4,http://tong.visitkorea.or.kr/cms/resource/95/2709095_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이204 3
2708661,53826,풀문스테이 202,6,4,2,6,170000,270000,340000,346000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/87/2709087_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이202 2,http://tong.visitkorea.or.kr/cms/resource/88/2709088_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이202 3,http://tong.visitkorea.or.kr/cms/resource/86/2709086_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이202 1
2708661,53824,풀문스테이 103,4,0,2,5,150000,230000,290000,329000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/82/2709082_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이103 1,,,,
2708661,53823,풀문스테이 102,7,2,2,6,150000,230000,290000,314000,1,1,,1,1,,1,1,1,1,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/23/2732023_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이102_01,http://tong.visitkorea.or.kr/cms/resource/24/2732024_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이102_02,http://tong.visitkorea.or.kr/cms/resource/25/2732025_image2_1.jpg,강원_비브릿지(셀레네)_풀문스테이102_03
2708661,53821,그랜드 플빌라 7동,8,0,2,6,430000,640000,690000,709000,1,1,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/99/2731999_image2_1.jpg,강원_비브릿지_그랜드풀빌라7동_01,http://tong.visitkorea.or.kr/cms/resource/00/2732000_image2_1.jpg,강원_비브릿지_그랜드풀빌라7동_02,http://tong.visitkorea.or.kr/cms/resource/01/2732001_image2_1.jpg,강원_비브릿지_그랜드풀빌라7동_03
2760965,54662,커플룸,16,9,1,1,100000,120000,129000,135000,,,,,,,,,,,,,,,,,,,,
2760965,54664,패밀리룸,10,1,1,4,180000,200000,213000,234000,,,,,,,,,,,,,,,,,,,,
2760965,54663,디럭스룸,2,2,2,7,150000,170000,158000,203000,,,,,,,,,,,,,,,,,,,,
2528106,33238,스탠다드트윈,2,0,2,5,159000,179000,199000,219000,1,,,1,1,,,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/09/2528809_image2_1.jpg,숙박_부산_비센트호텔_스탠다드트윈3,http://tong.visitkorea.or.kr/cms/resource/08/2528808_image2_1.jpg,숙박_부산_비센트호텔_스탠다드트윈2,http://tong.visitkorea.or.kr/cms/resource/07/2528807_image2_1.jpg,숙박_부산_비센트호텔_스탠다드트윈1
143107,452584,프레지덴셜 스위트,1,0,2,7,79500,86500,117500,158500,,1,,1,1,,1,1,1,1,1,,1,1,,,,,,
2766781,54890,스텐다드,1,1,2,6,130000,150000,180000,214000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2766781,54891,프리미엄,1,0,2,3,150000,170000,210000,235000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2766781,54892,디럭스,1,0,2,3,160000,180000,230000,245000,1,1,,1,1,,1,,1,1,1,,1,1,,,,,,
2766781,54893,슈페리어,1,0,2,7,180000,200000,250000,284000,1,1,,1,1,,1,1,1,1,1,,1,1,,,,,,
2766781,54894,패밀리 305,1,0,3,6,180000,200000,240000,281000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
2766781,54895,패밀리 트윈,1,0,4,9,210000,230000,270000,283000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
1905844,63748,멜론1 (애견동반가능),1,1,2,4,80000,120000,160000,230000,,,,1,1,,,1,1,1,,1,,1,,,,,,
1992872,43174,송실,1,0,2,7,140000,170000,200000,209000,1,,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/38/1992838_image2_1.jpg,비움펜션_송실1,http://tong.visitkorea.or.kr/cms/resource/34/1992834_image2_1.jpg,비움펜션_송실2,http://tong.visitkorea.or.kr/cms/resource/30/1992830_image2_1.jpg,비움펜션_송실3
1992872,43176,한실,1,0,4,8,200000,220000,250000,294000,1,,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/41/1992841_image2_1.jpg,비움펜션_한실1,http://tong.visitkorea.or.kr/cms/resource/43/1992843_image2_1.jpg,비움펜션_한실2,http://tong.visitkorea.or.kr/cms/resource/42/1992842_image2_1.jpg,비움펜션_한실3
1992872,43177,담실,1,0,4,9,300000,340000,400000,439000,1,,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/39/1992839_image2_1.jpg,비움펜션_담실1,http://tong.visitkorea.or.kr/cms/resource/40/1992840_image2_1.jpg,비움펜션_담실2,http://tong.visitkorea.or.kr/cms/resource/36/1992836_image2_1.jpg,비움펜션_담실3
2577389,52665,[A동] 101호,1,1,8,13,200000,250000,300000,343000,,,,,,,,,,,,,,,,,,,,
2577389,52666,[A동] 102호,1,0,4,8,60000,100000,150000,180000,1,,,1,1,,1,1,1,,,,,,,,,,,
2577389,52667,[A동] 201~204호,4,1,4,9,80000,120000,170000,192000,1,,,1,1,,1,1,1,,,,,,,,,,,
2577389,52668,[B동] 101호,1,1,4,6,100000,143000,150000,162000,1,,,1,1,,1,1,1,,,,,,,,,,,
2577389,52669,[B동] 201~205호,5,1,2,5,80000,120000,170000,206000,1,,,1,1,,1,1,1,,,,,,,,,,,
1034361,802868,201호~204호,4,0,2,2,140000,150000,163000,199000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2595879,50029,"가족실(침대, 온돌)",15,8,4,7,60000,80000,80000,100000,1,1,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/95/2688395_image2_1.jpg,부산_영도구_비치모텔_룸4,,,,
2595879,50030,일반실,2,2,2,2,50000,60000,60000,80000,1,1,,1,1,1,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/94/2688394_image2_1.jpg,부산_영도구_비치모텔_룸3,,,,
139008,46281,트윈,4,0,2,7,70000,87000,90000,115000,1,,,1,1,,1,1,1,1,,,1,,,,,,,
139008,46282,더블,5,4,2,4,60000,109000,80000,101000,1,,,1,1,,1,1,1,1,,,1,,,,,,,
139008,46283,온돌,19,13,2,5,60000,102000,80000,111000,1,,,1,1,,1,1,1,1,,,1,,,,,,,
1998207,43308,201호,1,0,6,7,150000,180000,171000,200000,1,1,,1,1,,1,1,1,1,,,,1,,,,,,
1998207,43309,10평형 침대+(온돌),3,2,4,4,100000,121000,120000,150000,1,1,,1,1,,1,1,1,1,,,,1,,,,,,
1998207,43310,8평형 온돌,2,1,2,7,50000,60000,70000,80000,1,1,,1,1,,1,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/99/1998199_image2_1.jpg,비치콘도모텔_8평형 온돌,,,,
1998207,43311,8평형 침대(침대 1개),18,14,2,7,50000,60000,70000,80000,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
1998207,43312,701호,1,1,6,8,200000,230000,222000,250000,1,1,,1,1,,1,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/03/1998203_image2_1.jpg,비치콘도모텔_사랑방,,,,
1998207,58286,702호,1,1,6,10,180000,200000,200000,230000,1,1,,1,1,,1,1,1,1,,,,1,,,,,,
1998207,58287,8평형 침대(침대 2개),8,2,2,7,60000,70000,80000,90000,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
2569745,52962,한실,4,0,23,25,60000,74000,86000,107000,1,,,1,1,,1,1,1,,1,,1,1,,,,,,
2569745,52963,특실,18,1,7,12,60000,68000,65000,106000,1,,,1,1,,1,1,1,,1,,1,1,,,,,,
2569745,52964,vip,7,3,22,27,90000,127000,119000,158000,1,,,1,1,,1,1,1,,1,,1,1,,,,,,
1888983,40469,오션카라반,8,7,2,6,38300,79300,78300,91300,1,,,1,1,,1,1,1,1,,1,,1,,,,,,
1888983,40470,모던글램핑,2,1,1,5,47200,53200,92200,122200,1,,,1,1,,1,1,1,1,,1,,1,,,,,,
1888983,40471,펜션 오션패밀리,1,0,4,8,180000,240000,229000,251000,1,,,1,1,,1,1,1,1,,1,,1,,,,,,
1888983,40468,사이트,5,3,7,8,68700,74700,87700,94700,,,,1,1,,1,1,1,1,,1,,1,,,,,,
1888983,52400,펜션 오션 커플,1,1,2,7,160000,209000,169000,187000,1,,,1,1,,1,1,1,1,,1,,1,,,,,,
495774,34,일반,20,1,2,4,40000,50000,69000,80000,,,1,1,1,1,1,1,1,1,1,,1,,,,,,,
495774,36,트윈 / 특실,3,1,2,7,55000,65000,88000,95000,1,,1,1,1,1,1,1,1,1,1,,1,,,,,,,
495774,145,스위트,20,5,2,3,45000,55000,94000,133000,1,,,1,1,,1,1,1,1,1,,1,,,,,,,
495774,35,영화방,5,0,2,2,60000,70000,65000,110000,,,1,1,1,1,1,1,1,1,1,,1,,,,,,,
1271632,31519,레베카,1,1,4,8,160000,220000,206000,215000,1,,,1,1,,1,1,1,,1,1,1,1,,,,,,
1271632,31523,클로에,2,0,2,4,60000,130000,90000,108000,1,,,1,1,,1,1,1,,,1,1,1,,,,,,
1271632,31526,글로리아/소피아/스텔라/앤(복층),4,1,2,6,90000,150000,120000,145000,1,,,1,1,,1,1,1,,1,1,1,1,,,,,,
1271632,31528,다이아나/모니카(복층),2,1,2,7,80000,150000,124000,163000,1,,,1,1,,1,1,1,,1,1,1,1,,,,,,
1271632,31521,에밀리/아이리스 ,2,0,2,4,70000,130000,103000,128000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
1271632,31525,줄리아(스파),1,1,2,7,140000,200000,180000,220000,1,1,,1,1,,1,1,1,,,1,,1,,,,,,
1271632,58182,도로시 ,2,2,2,3,70000,130000,102000,147000,1,,,1,1,,1,1,1,,,1,1,1,,,,,,
1507015,34014,실버룸,44,37,2,2,77000,108000,132000,166000,1,1,,1,1,,1,1,1,,,,1,1,http://tong.visitkorea.or.kr/cms/resource/49/1504449_image2_1.jpg,전남_고흥군_빅토리아호텔_실버(2인실)_1,http://tong.visitkorea.or.kr/cms/resource/50/1504450_image2_1.jpg,전남_고흥군_빅토리아호텔_실버(2인실)_2,http://tong.visitkorea.or.kr/cms/resource/51/1504451_image2_1.jpg,전남_고흥군_빅토리아호텔_실버(2인실)_3
1507015,34015,골드룸,3,1,5,6,154000,182000,220000,262000,1,1,,1,1,,1,1,1,,,,1,1,http://tong.visitkorea.or.kr/cms/resource/25/1504425_image2_1.jpg,전남_고흥군_빅토리아호텔_골드(5인실)_4,http://tong.visitkorea.or.kr/cms/resource/27/1504427_image2_1.jpg,전남_고흥군_빅토리아호텔_골드(5인실)_5,http://tong.visitkorea.or.kr/cms/resource/24/1504424_image2_1.jpg,전남_고흥군_빅토리아호텔_골드(5인실)_3
1507015,34016,스위트룸,6,3,8,13,253000,297000,308000,327000,1,1,,1,1,,1,1,1,,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/40/1504440_image2_1.jpg,전남_고흥군_빅토리아호텔_스위트룸(8인실)_1,http://tong.visitkorea.or.kr/cms/resource/45/1504445_image2_1.jpg,전남_고흥군_빅토리아호텔_스위트룸(8인실)_6,http://tong.visitkorea.or.kr/cms/resource/43/1504443_image2_1.jpg,전남_고흥군_빅토리아호텔_스위트룸(8인실)_4
1507015,34017,디럭스룸,2,0,12,17,253000,270000,308000,333000,1,1,,1,1,,1,1,1,,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/33/1504433_image2_1.jpg,전남_고흥군_빅토리아호텔_디럭스룸(12인실)_4,http://tong.visitkorea.or.kr/cms/resource/31/1504431_image2_1.jpg,전남_고흥군_빅토리아호텔_디럭스룸(12인실)_2,http://tong.visitkorea.or.kr/cms/resource/30/1504430_image2_1.jpg,전남_고흥군_빅토리아호텔_디럭스룸(12인실)_1
2003286,43544,헤이그/드렌트/누에넨/앤트워프/몽마르뜨,5,1,2,6,150000,210000,270000,281000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/59/2003259_image2_1.jpg,빈센트펜션_객실,http://tong.visitkorea.or.kr/cms/resource/61/2003261_image2_1.jpg,빈센트펜션_욕실,,
2003286,43545,아를/생레미/오베르,3,2,2,7,170000,230000,290000,334000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/60/2003260_image2_1.JPG,빈센트펜션_객실1,http://tong.visitkorea.or.kr/cms/resource/27/2003327_image2_1.JPG,빈센트펜션_욕실1,,
1749012,36979,21평형,24,22,2,3,40000,65000,52000,94000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/11/1747011_image2_1.jpg,제주특별자치구_제주시_빌레리조트_21평형_2,http://tong.visitkorea.or.kr/cms/resource/14/1747014_image2_1.jpg,제주특별자치구_제주시_빌레리조트_21평형_5,http://tong.visitkorea.or.kr/cms/resource/13/1747013_image2_1.jpg,제주특별자치구_제주시_빌레리조트_21평형_4
1749012,36980,26평형,10,7,6,7,70000,106000,113000,127000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/17/1747017_image2_1.jpg,제주특별자치구_제주시_빌레리조트_26평형_1,http://tong.visitkorea.or.kr/cms/resource/18/1747018_image2_1.jpg,제주특별자치구_제주시_빌레리조트_26평형_2,http://tong.visitkorea.or.kr/cms/resource/20/1747020_image2_1.jpg,제주특별자치구_제주시_빌레리조트_26평형_4
1749012,36981,32평형,6,2,8,9,80000,110000,119000,162000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/24/1747024_image2_1.jpg,제주특별자치구_제주시_빌레리조트_32평형_1,http://tong.visitkorea.or.kr/cms/resource/25/1747025_image2_1.jpg,제주특별자치구_제주시_빌레리조트_32평형_2,http://tong.visitkorea.or.kr/cms/resource/29/1747029_image2_1.jpg,제주특별자치구_제주시_빌레리조트_32평형_6
1749012,36983,45평형,3,1,10,12,100000,120000,134000,160000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/33/1747033_image2_1.jpg,제주특별자치구_제주시_빌레리조트_45평형_2,http://tong.visitkorea.or.kr/cms/resource/35/1747035_image2_1.jpg,제주특별자치구_제주시_빌레리조트_45평형_4,http://tong.visitkorea.or.kr/cms/resource/34/1747034_image2_1.jpg,제주특별자치구_제주시_빌레리조트_45평형_3
1749012,36984,55평형,3,0,15,20,110000,130000,139000,171000,1,,,1,1,,1,1,1,1,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/44/1747044_image2_1.jpg,제주특별자치구_제주시_빌레리조트_55평형_2,http://tong.visitkorea.or.kr/cms/resource/45/1747045_image2_1.jpg,제주특별자치구_제주시_빌레리조트_55평형_3,http://tong.visitkorea.or.kr/cms/resource/46/1747046_image2_1.jpg,제주특별자치구_제주시_빌레리조트_55평형_4
1749012,47388,괸당 별채,1,0,8,8,210000,221000,235000,252000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2814150,55789,VILLAGE_O,12,4,2,3,180000,280000,300000,380000,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,
2814150,55790,VILLAGE_B,5,0,2,3,180000,280000,300000,380000,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,
2814150,55791,VILLAGE_P,6,6,2,5,180000,280000,300000,380000,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,
2814150,55792,VILLAGE_Y,18,3,2,4,180000,280000,300000,380000,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,
2814150,55793,VILLAGE_G,19,10,2,3,180000,280000,300000,380000,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,
2814150,55794,VILLAGE_F,9,4,4,8,230000,340000,350000,450000,1,1,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2623944,51935,101호,1,0,2,2,129000,229000,166000,199000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2623944,51936,102~402호,7,7,4,7,169000,269000,179000,207000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2577162,52820,준특실,14,5,7,9,78300,85300,86300,111300,1,1,,1,1,,1,1,1,,,1,,,,,,,,
2577162,52821,특실,13,5,17,22,44800,90800,59800,93800,1,1,,1,1,,1,1,1,,,1,,,,,,,,
2370222,45506,손님방/작은방/큰방,4,3,5,9,50000,57000,150000,174000,1,,1,1,1,1,1,1,1,,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/12/2370212_image2_1.JPG,사나래 한옥_객실4,http://tong.visitkorea.or.kr/cms/resource/10/2370210_image2_1.JPG,사나래 한옥_객실1,http://tong.visitkorea.or.kr/cms/resource/11/2370211_image2_1.JPG,사나래 한옥_객실2
2708327,95971,녹차방,9,9,2,3,50000,60000,100000,150000,,,,1,1,,1,1,1,1,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/11/2707611_image2_1.jpg,전남_사단법인 천연염색 숨_녹차방 1,http://tong.visitkorea.or.kr/cms/resource/12/2707612_image2_1.jpg,전남_사단법인 천연염색 숨_녹차방 2,,
3101936,912523,독채,1,0,2,5,135000,157000,180000,228000,1,,1,1,1,,,1,1,1,1,,1,1,,,,,,
2048324,55980,백합,19,9,2,4,60000,120000,69000,88000,1,,,1,,,1,1,1,1,,,,1,,,,,,
2048324,55981,진달래,14,1,2,2,70000,130000,104000,144000,1,,,1,,,1,1,1,1,,,,1,,,,,,
2048324,55982,장미,6,2,2,5,50000,110000,97000,137000,1,,,1,,,1,1,1,1,,,,1,,,,,,
2048324,55983,앵두,12,6,2,4,50000,110000,76000,124000,1,,,1,,,1,1,1,1,,,,1,,,,,,
2048324,55984,목련,13,12,2,5,40000,100000,79000,100000,1,,,1,,,1,1,1,1,,,,1,,,,,,
2048324,55985,석류,11,3,2,4,40000,100000,68000,117000,1,,,1,,,1,1,1,1,,,,1,,,,,,
2575839,58531,"안채 1, 2호",1,1,6,6,185000,260000,212000,248000,1,,,1,1,,,,1,1,,,,1,,,,,,
2575839,58532,"안채 3, 4호",1,1,6,8,185000,260000,199000,231000,1,,,1,1,,,,1,1,,,,1,,,,,,
2575839,58533,별채 1호,1,1,1,6,45000,80000,71000,116000,1,,,1,1,,,,1,1,,,,1,,,,,,
2575839,58534,별채2호,1,1,1,4,45000,80000,73000,89000,1,,,1,1,,,,1,1,,,,1,,,,,,
2575839,58535,사랑채 1호,1,1,2,3,65000,120000,89000,112000,1,,,1,1,,,,1,1,,,,1,,,,,,
2575839,58536,사랑채 2호,1,1,2,4,65000,125000,94000,138000,1,,,1,1,,,,1,1,,,,1,,,,,,
2575839,58537,사랑채 3호,1,0,4,6,90000,150000,124000,137000,1,,,1,1,,,,1,1,,,,1,,,,,,
2575839,58538,사랑채 4호,1,0,4,5,90000,150000,123000,162000,1,,,1,1,,,,1,1,,,,1,,,,,,
1368828,47647,A101,1,0,2,7,110000,160000,200000,228000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1368828,47648,A102,1,0,2,2,130000,180000,220000,252000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1368828,47649,A103,1,1,2,5,150000,200000,158000,181000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
1368828,47650,A201,1,1,2,5,120000,170000,210000,248000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1368828,47651,A202,1,0,2,2,130000,180000,220000,255000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1368828,47652,B101,1,0,2,5,140000,190000,230000,249000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1368828,47653,B102,1,0,2,3,140000,190000,230000,255000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1368828,47658,B202,1,1,2,5,170000,220000,260000,294000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1368828,47657,B201,1,0,2,5,160000,220000,260000,287000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2577396,52645,단디바다1호,1,1,4,7,170000,200000,300000,313000,1,,,1,1,,1,1,1,,,,,,,,,,,
2577396,52646,"단디바다2,6,7,8호",4,4,2,2,90000,120000,170000,202000,1,,,1,1,,1,1,1,,,,,,,,,,,
2577396,52647,단디바다3호,1,1,2,3,70000,100000,150000,174000,1,,,1,1,,1,1,1,,,,,,,,,,,
2577396,52648,"단디바다4,5호",2,1,2,7,70000,100000,150000,186000,1,,,1,1,,1,1,1,,,,,,,,,,,
2577414,52649,"201,203호",12,1,2,2,60000,80000,91000,104000,1,,,1,1,,1,1,1,,,,,,,,,,,
2577414,56485,"202,204호",16,7,2,3,60000,80000,86000,123000,1,,,1,1,,1,1,1,,,,,,,,,,,
2577414,56486,"101,102,103,205,206호",14,11,4,4,80000,120000,88000,104000,1,,,1,1,,1,1,1,,,,,,,,,,,
