contentid,title,class,area,sigungu,addr,tel,firstimage,firstimage2
2700992,유)한성 마드리드 광주호텔 ,관광호텔,광주광역시,광산구,광주광역시 광산구 광산로19번길 11,062-941-0500,http://tong.visitkorea.or.kr/cms/resource/59/2698259_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2698259_image3_1.jpg
2576086,유니스테이,펜션,경상남도,통영시,경상남도 통영시 사량면 대항길 64-44,010-9564-6002,,
142916,유니온관광호텔,관광호텔,대구광역시,중구,대구광역시 중구 태평로 117,053-252-2221,,
2582538,유달장,모텔,전라남도,목포시,전라남도 목포시 용당로216번길 24,061-272-7121,,
1629060,유로빌리지,펜션,전북특별자치도,군산시,전북특별자치도 군산시 옥구읍 신장길 26,063-471-1112,,
136332,유로파라텔,모텔,서울특별시,구로구,서울특별시 구로구 새말로18길 142,02-869-7396,http://tong.visitkorea.or.kr/cms/resource/08/1867508_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1867508_image3_1.jpg
3084392,유로호텔,관광호텔,경기도,파주시,경기도 파주시 지목로 19 (신촌동),,http://tong.visitkorea.or.kr/cms/resource/25/3084325_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/25/3084325_image3_1.JPG
2804284,유리트리트,펜션,강원특별자치도,홍천군,강원특별자치도 홍천군 한서로 1468-55,010-8822-4245,http://tong.visitkorea.or.kr/cms/resource/08/2803108_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2803108_image3_1.jpg
142834,유성호텔,관광호텔,대전광역시,유성구,대전광역시 유성구 온천로 9,042-820-0100,http://tong.visitkorea.or.kr/cms/resource/76/1346076_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1346076_image3_1.jpg
138630,유신펜션,펜션,경기도,파주시,경기도 파주시 광탄면 보광로 774,010-8539-4100,http://tong.visitkorea.or.kr/cms/resource/76/1786876_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1786876_image3_1.jpg
2913721,유알풀빌라펜션,펜션,강원특별자치도,원주시,강원특별자치도 원주시 지정면 지정로 912-1,,http://tong.visitkorea.or.kr/cms/resource/23/2920823_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2920823_image3_1.jpg
2950468,유앤아이 호텔,모텔,인천광역시,미추홀구,인천광역시 미추홀구 미추홀대로722번길 25 유앤아이,032-433-2500,http://tong.visitkorea.or.kr/cms/resource/95/3009395_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3009395_image3_1.jpg
3076381,유어스호텔,관광호텔,제주특별자치도,서귀포시,제주특별자치도 서귀포시 천제연로178번길 21 (중문동),,,
2952074,유에이치스위트 랜드스케이프 11-13층 ,관광호텔,부산광역시,해운대구,부산광역시 해운대구 해운대해변로 271 (중동),051-742-0600,http://tong.visitkorea.or.kr/cms/resource/45/2949245_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2949245_image3_1.jpg
2952073,유에이치스위트 랜드스케이프 14층,관광호텔,부산광역시,해운대구,부산광역시 해운대구 해운대해변로 271 (중동),051-742-0600,http://tong.visitkorea.or.kr/cms/resource/45/2949245_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2949245_image3_1.jpg
2949841,유에이치스위트 하버타운,관광호텔,부산광역시,해운대구,부산광역시 해운대구 해운대해변로 257 (우동),051-742-0600,http://tong.visitkorea.or.kr/cms/resource/53/2949253_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2949253_image3_1.jpg
2951697,유에이치스위트 해운대 4층,관광호텔,부산광역시,해운대구,부산광역시 해운대구 해운대해변로 271 (중동),051-742-0600,http://tong.visitkorea.or.kr/cms/resource/53/2949253_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2949253_image3_1.jpg
2575180,유원게스트하우스,게스트하우스,대구광역시,남구,대구광역시 남구 앞산순환로93길 48,010-9511-5673,http://tong.visitkorea.or.kr/cms/resource/79/2575079_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/2575079_image2_1.JPG
3072235,유준당 바이 버틀러리,한옥,서울특별시,종로구,서울특별시 종로구 계동4길 10-4 (계동),,http://tong.visitkorea.or.kr/cms/resource/56/3070756_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3070756_image3_1.jpg
2779491,유탑부티크호텔앤레지던스,관광호텔,광주광역시,서구,광주광역시 서구 시청로 53,,http://tong.visitkorea.or.kr/cms/resource/31/2780031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2780031_image2_1.jpg
2582545,유토피아가족호텔,모텔,전라남도,목포시,전라남도 목포시 평화로 65-9,061-285-3000,,
142871,유토피아관광호텔,관광호텔,부산광역시,수영구,부산광역시 수영구 무학로9번길 133,051-757-1100,http://tong.visitkorea.or.kr/cms/resource/52/1347552_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/1347552_image3_1.jpg
1817369,유플러스 모텔,모텔,경상남도,양산시,경상남도 양산시 북안남1길 4,055-384-4111,,
592860,윤스호텔,모텔,경상남도,통영시,경상남도 통영시 산양읍 산양중앙로 321,055-646-4789,http://tong.visitkorea.or.kr/cms/resource/62/1981462_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1981462_image3_1.jpg
3072241,율시헌 한옥스테이,한옥,경상북도,안동시,경상북도 안동시 남후면 암산길 258-9,010-2055-1051,,
2760046,융프라우펜션,펜션,강원특별자치도,평창군,강원특별자치도 평창군 대관령면 차항길 192-75,,http://tong.visitkorea.or.kr/cms/resource/17/2766817_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2766817_image2_1.jpg
2904774,으지네민박,펜션,강원특별자치도,평창군,강원특별자치도 평창군 탑동길 108-16,,http://tong.visitkorea.or.kr/cms/resource/08/2904708_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2904708_image3_1.jpg
2760086,은빛여울펜션,펜션,강원특별자치도,평창군,강원특별자치도 평창군 진부면 오대천로 1076,,http://tong.visitkorea.or.kr/cms/resource/86/2766886_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2766886_image2_1.jpg
3102071,은평한옥마을 인휴당,한옥,서울특별시,은평구,서울특별시 은평구 연서로50길 7-10 (진관동),010-7374-7901,,
626147,은하수와여울 펜션,펜션,강원특별자치도,정선군,강원특별자치도 정선군 정선읍 외반점길 102-25,033-562-5768,http://tong.visitkorea.or.kr/cms/resource/51/601651_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/601651_image3_1.jpg
2699354,은혜당,한옥,경상북도,영덕군,경상북도 영덕군 축산면 상원길 109-24,,,
900163,음악이흐르는숲,펜션,강원특별자치도,평창군,강원특별자치도 평창군 방림면 고원로 520-97,,,
940216,응아지나루,펜션,강원특별자치도,홍천군,강원특별자치도 홍천군 남면 응아지길 90,033-435-1873,http://tong.visitkorea.or.kr/cms/resource/76/1849376_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1849376_image3_1.jpg
2676000,응정헌,한옥,서울특별시,은평구,서울특별시 은평구 연서로50길 19,010-5751-3270,http://tong.visitkorea.or.kr/cms/resource/35/2917535_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2917535_image3_1.jpg
1992717,의성소우당,한옥,경상북도,의성군,경상북도 의성군 산운마을길 55,"054-834-7762, 010-5246-7762",http://tong.visitkorea.or.kr/cms/resource/13/2804313_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2804313_image3_1.jpg
2613318,이가한옥,한옥,전북특별자치도,전주시,전북특별자치도 전주시 완산구 간납로 8,010-2827-2639,,
137953,이그니스모텔,모텔,부산광역시,동래구,부산광역시 동래구 중앙대로1473번길 14-13,051-557-4450,http://tong.visitkorea.or.kr/cms/resource/69/1899069_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1899069_image3_1.jpg
2779463,이끌림 비지니스호텔 하남,관광호텔,광주광역시,광산구,광주광역시 광산구 무진대로212번길 14-27,,http://tong.visitkorea.or.kr/cms/resource/67/2780067_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2780067_image2_1.jpg
2875542,이끌림 클래식 호텔 평택점,관광호텔,경기도,평택시,경기도 평택시 평택항로184번길 3-13,,http://tong.visitkorea.or.kr/cms/resource/20/2875520_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2875520_image3_1.jpg
2557922,이너스 호텔,모텔,경상북도,문경시,경상북도 문경시 문경읍 온천강변2길 46,054-572-8800,http://tong.visitkorea.or.kr/cms/resource/46/2557846_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2557846_image2_1.jpg
2503879,이뜨랜리조트,모텔,경기도,가평군,경기도 가평군 가평읍 북한강변로 326-128,070-4376-6810,http://tong.visitkorea.or.kr/cms/resource/41/2503941_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2503941_image2_1.jpg
2708320,이랑한옥스테이 ,한옥,전북특별자치도,임실군,전북특별자치도 임실군 인덕로 1571-6,010-3119-5300,http://tong.visitkorea.or.kr/cms/resource/46/2707546_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2707546_image3_1.jpg
137920,이른아침호숫가펜션,펜션,충청북도,제천시,충청북도 제천시 청풍면 청풍호로42길 53-15,010-9049-8677,,
2932893,이리루 한옥부틱게스트하우스,한옥,서울특별시,은평구,서울특별시 은평구 연서로50길 11-44 이리루,0504-0904-2606,,
2607423,이바구캠프,게스트하우스,부산광역시,동구,부산광역시 동구 망양로525번길 22,051-467-0289,,
2574082,이브,게스트하우스,서울특별시,중구,서울특별시 중구 퇴계로20길 41-14,010-2761-0075,http://tong.visitkorea.or.kr/cms/resource/39/2573239_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2573239_image2_1.jpg
1963767,이브텔,모텔,경기도,파주시,경기도 파주시 탄현면 필승로 446,031-944-0335,,
143122,이비스 스타일 앰배서더 서울 강남,관광호텔,서울특별시,강남구,서울특별시 강남구 삼성로 431,,,
436076,이비스 앰배서더 명동,관광호텔,서울특별시,중구,서울특별시 중구 남대문로 78,02-6272-1101,,
1428723,이비스 앰배서더 부산 시티센터,관광호텔,부산광역시,부산진구,부산광역시 부산진구 중앙대로 777,051-930-1100,,
986600,이비스 앰배서더 수원,관광호텔,경기도,수원시,경기도 수원시 팔달구 권광로 132,031-230-5000,http://tong.visitkorea.or.kr/cms/resource/47/1336747_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1336747_image3_1.jpg
3079777,이비스앰배서더 인사동,관광호텔,서울특별시,종로구,서울특별시 종로구 삼일대로30길 31 (익선동),,,
3085303,이사벨관광호텔,모텔,서울특별시,금천구,서울특별시 금천구 가산로 50 (독산동),,http://tong.visitkorea.or.kr/cms/resource/37/3084037_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3084037_image3_1.jpg
2007732,이석고택,펜션,경상북도,칠곡군,경상북도 칠곡군 왜관읍 매원2길 43,"010-3508-4116, 010-3667-6711",http://tong.visitkorea.or.kr/cms/resource/80/2007580_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2007580_image2_1.jpg
3079757,이스키아호텔,관광호텔,경기도,용인시,경기도 용인시 기흥구 동백3로11번길 37 (중동),,,
2761019,이스턴파크,펜션,강원특별자치도,평창군,강원특별자치도 평창군 봉평면 안흥동1길 47,,http://tong.visitkorea.or.kr/cms/resource/84/2767684_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2767684_image2_1.jpg
3076484,이스턴호텔제주,관광호텔,제주특별자치도,서귀포시,제주특별자치도 서귀포시 서호중로 65 (서호동),,,
2699336,이스트 호스텔,게스트하우스,강원특별자치도,동해시,강원특별자치도 동해시 동해대로 6267,,,
2017557,이시아호텔,모텔,대구광역시,동구,대구광역시 동구 팔공로47길 38,053-986-7424,http://tong.visitkorea.or.kr/cms/resource/07/2017507_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/07/2017507_image2_1.JPG
138935,이어도성 펜션,펜션,제주특별자치도,서귀포시,제주특별자치도 서귀포시 천제연로 113,064-738-0452,http://tong.visitkorea.or.kr/cms/resource/81/1933481_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1933481_image3_1.jpg
3049902,이엔에이호텔,모텔,경상북도,포항시,경상북도 포항시 남구 오천읍 원동로 137-18,010-3228-5377,http://tong.visitkorea.or.kr/cms/resource/91/3059991_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3059991_image3_1.jpg
2706692,이엘호텔 ,관광호텔,강원특별자치도,양양군,강원특별자치도 양양군 강현면 동해대로 3347,033-673-3737,http://tong.visitkorea.or.kr/cms/resource/12/2709312_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2709312_image3_1.jpg
3066163,이오이일,게스트하우스,전북특별자치도,전주시,전북특별자치도 전주시 완산구 오목대길 5-19 (교동),,http://tong.visitkorea.or.kr/cms/resource/48/3066148_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3066148_image3_1.jpg
2570341,이웃,게스트하우스,전북특별자치도,군산시,전북특별자치도 군산시 구영1길 11-2,010-4048-8811,,
3049861,이제 남해,관광호텔,경상남도,남해군,경상남도 남해군 삼동면 양화금로 59-7,010-3808-6260,,
2572043,이즈앳케이 게스트하우스,게스트하우스,서울특별시,용산구,서울특별시 용산구 보광로50길 24-9,,http://tong.visitkorea.or.kr/cms/resource/15/2571315_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/15/2571315_image2_1.jpeg
2851932,이지레지던스호텔,관광호텔,경기도,수원시,경기도 수원시 팔달구 권선로741번길 16-4,,http://tong.visitkorea.or.kr/cms/resource/23/2851923_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2851923_image3_1.jpg
681455,이지스모텔,모텔,강원특별자치도,태백시,강원특별자치도 태백시 서황지로 88,033-553-9980,http://tong.visitkorea.or.kr/cms/resource/81/684881_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/684881_image3_1.jpg
137049,이천 부띠끄 XYM,모텔,경기도,이천시,경기도 이천시 경충대로2529번길 1,031-637-3100,http://tong.visitkorea.or.kr/cms/resource/94/2495594_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/2495594_image2_1.JPG
2668524,이천백사 산수유영농조합법인,한옥,경기도,이천시,경기도 이천시 백사면 원적로775번길 17,,,
143152,이츠호텔,관광호텔,인천광역시,중구,인천광역시 중구 연안부두로53번길 15,032-883-0083,http://tong.visitkorea.or.kr/cms/resource/12/1577812_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/1577812_image3_1.jpg
2004636,이코노미 해운대점,모텔,부산광역시,해운대구,부산광역시 해운대구 구남로12번길 11,051-746-0006,http://tong.visitkorea.or.kr/cms/resource/43/2610843_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2610843_image2_1.jpg
1992501,이코노미호텔 남포점,모텔,부산광역시,중구,부산광역시 중구 광복로85번길 12,051-256-1121,http://tong.visitkorea.or.kr/cms/resource/06/1994406_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/1994406_image2_1.JPG
2019324,이코노미호텔 인천부평점 ,모텔,인천광역시,부평구,인천광역시 부평구 부평대로296번길 88-6,032-529-4941,http://tong.visitkorea.or.kr/cms/resource/75/2765975_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2765975_image3_1.jpg
2621090,이태원타임존게스트하우스,게스트하우스,서울특별시,용산구,서울특별시 용산구 보광로55길 1-11,,,
2769822,이티성 풀빌라,펜션,충청북도,청주시,충청북도 청주시 상당구 미원면 미원초정로 986,,http://tong.visitkorea.or.kr/cms/resource/94/2770994_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2770994_image2_1.jpg
3102112,이호소락,한옥,서울특별시,종로구,서울특별시 종로구 북촌로5가길 17-8 (소격동),0507-1324-1146,,
2708322,이화고택 ,한옥,전북특별자치도,전주시,전북특별자치도 전주시 완산구 한지길 91,010-9668-6232,http://tong.visitkorea.or.kr/cms/resource/50/2707550_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2707550_image3_1.jpg
2572811,이화당,관광호텔,전라남도,나주시,전라남도 나주시 금천면 촌곡길 66,0507-1406-7705,http://tong.visitkorea.or.kr/cms/resource/99/2571499_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2571499_image2_1.jpg
